ID;Ladeeinrichtungs-ID;Betreiber;Anzeigename (Karte);Status;Art der Ladeeinrichtung;Anzahl Ladepunkte;Nennleistung Ladeeinrichtung [kW];Inbetriebnahmedatum;Straße;Hausnummer;Adresszusatz;Postleitzahl;Ort;Kreis/kreisfreie Stadt;Bundesland;Breitengrad;Längengrad;Standortbezeichnung;Informationen zum Parkraum;Bezahlsysteme;Öffnungszeiten;Öffnungszeiten: Wochentage;Öffnungszeiten: Tageszeiten;Steckertypen1;Nennleistung Stecker1;EVSE-ID1;Public Key1;Steckertypen2;Nennleistung Stecker2;EVSE-ID2;Public Key2;Steckertypen3;Nennleistung Stecker3;EVSE-ID3;Public Key3;Steckertypen4;Nennleistung Stecker4;EVSE-ID4;Public Key4;Steckertypen5;Nennleistung Stecker5;EVSE-ID5;Public Key5;Steckertypen6;Nennleistung Stecker6;EVSE-ID6;Public Key6;geopunkt
1;1040856;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;33.0;01-01-29;Wallgasse;4;;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.799515;9.936886;;;;Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.799515, 9.936886
2;1040857;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;33.0;01-01-29;Wallgasse;4;;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.79952;9.936937;;;;Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.79952, 9.936937
3;1040859;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-04;Haugerpfarrgasse;14;;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.79771;9.935638;;;;Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.79771, 9.935638
4;1040865;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;33.0;01-01-13;Pleicherschulgasse;1;;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.79657;9.92719;;;;Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.79657, 9.92719
5;1040870;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;33.0;01-01-26;Turmgasse;9;;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.798173;9.926092;;;;Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.798173, 9.926092
6;1040880;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-21;Neutorstraße;11;;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.799176;9.939611;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.799176, 9.939611
7;1040893;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-17;Neutorstraße;3;;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.798293;9.939207;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.798293, 9.939207
8;1040907;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;33.0;01-01-02;Rüdigerstr.;3;;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.795855;9.937994;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;11;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.795855, 9.937994
9;1040908;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-12;Karmelitenstraße;30;;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.794061;9.927645;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.794061, 9.927645
10;1040910;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-16;Ursulinengasse;15;;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.79129;9.929933;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.79129, 9.929933
11;1040934;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-06;Stephanstraße;2;;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.78985;9.934482;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.78985, 9.934482
12;1040935;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-06;Stephanstraße;2;;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.78985;9.934482;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.78985, 9.934482
13;1040938;Stadtwerke Würzburg AG;;In Betrieb;Schnellladeeinrichtung;2.0;150.0;01-01-15;Paradeplatz;1;;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.792957;9.932753;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);150;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);150;;;;;;;;;;;;;;;;;;;49.792957, 9.932753
14;1040943;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;22.0;01-01-05;Pleichertorstraße;5;;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.799142;9.925584;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;11;;;AC Typ 2 Steckdose;11;;;;;;;;;;;;;;;;;;;49.799142, 9.925584
15;1040944;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;22.0;01-01-05;Pleichertorstraße;5;;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.799142;9.925584;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;11;;;AC Typ 2 Steckdose;11;;;;;;;;;;;;;;;;;;;49.799142, 9.925584
16;1040945;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;22.0;01-01-05;Pleichertorstraße;5;;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.799142;9.925584;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;11;;;AC Typ 2 Steckdose;11;;;;;;;;;;;;;;;;;;;49.799142, 9.925584
17;1040946;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;22.0;01-01-05;Pleichertorstraße;5;;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.799142;9.925584;;;"Kreditkarte (NFC);Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;11;;;AC Typ 2 Steckdose;11;;;;;;;;;;;;;;;;;;;49.799142, 9.925584
18;1049671;E.ON Drive Infrastructure GmbH;E.ON Drive Infrastructure;In Betrieb;Schnellladeeinrichtung;2.0;98.0;01-01-08;Raststätte Würzburg Süd;0;BAB3;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.750848;9.963149;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);50;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);50;;;;;;;;;;;;;;;;;;;49.750848, 9.963149
19;1049702;E.ON Drive Infrastructure GmbH;E.ON Drive Infrastructure;In Betrieb;Schnellladeeinrichtung;2.0;98.0;01-01-08;Raststätte Würzburg Nord;0;BAB3;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.755871;9.959829;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);50;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);50;;;;;;;;;;;;;;;;;;;49.755871, 9.959829
20;1097967;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-28;Pleicherschulgasse;1;;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.796615;9.927154;;Keine Beschränkung;"RFID-Karte;Sonstige;Onlinezahlungsverfahren";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.796615, 9.927154
21;1103766;Stadtwerke Würzburg AG;;In Betrieb;Schnellladeeinrichtung;2.0;150.0;01-01-17;Wallgasse;4;;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.799545;9.936764;;Keine Beschränkung;"Kreditkarte (Lesegerät);RFID-Karte;Onlinezahlungsverfahren;Sonstige";Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);150;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);150;;;;;;;;;;;;;;;;;;;49.799545, 9.936764
22;1103767;Stadtwerke Würzburg AG;;In Betrieb;Schnellladeeinrichtung;2.0;150.0;01-01-17;Wallgasse;4;;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.799545;9.936764;;Keine Beschränkung;"Kreditkarte (Lesegerät);RFID-Karte;Onlinezahlungsverfahren;Sonstige";Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);150;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);150;;;;;;;;;;;;;;;;;;;49.799545, 9.936764
23;1104094;Fürstlich Castell'sche Bank, Credit-Casse AG;;In Betrieb;Normalladeeinrichtung;2.0;22.0;;Hofstr.;8;;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.793298;9.934394;;;Onlinezahlungsverfahren;Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.793298, 9.934394
24;1104095;Fürstlich Castell'sche Bank, Credit-Casse AG;;In Betrieb;Normalladeeinrichtung;2.0;22.0;;Hofstr.;8;;97070;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.793303;9.93438;;;Onlinezahlungsverfahren;Keine Angabe;;;AC Typ 2 Fahrzeugkupplung;22;;;AC Typ 2 Fahrzeugkupplung;22;;;;;;;;;;;;;;;;;;;49.793303, 9.93438
25;1040867;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;33.0;01-01-15;Virchowstr.;6;;97072;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.784763;9.932609;;;;Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.784763, 9.932609
26;1040869;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;33.0;01-01-17;Residenzplatz;0;;97072;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.792825;9.936622;;;;Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.792825, 9.936622
27;1040872;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;33.0;01-01-19;Platenstraße;12;;97072;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.779524;9.9349;;;;Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.779524, 9.9349
28;1040886;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-28;Danzigerstraße;1;;97072;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.777909;9.936588;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.777909, 9.936588
29;1040898;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-05;Sonnenstraße;8;;97072;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.781263;9.932562;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.781263, 9.932562
30;1040902;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-04;Friedenstraße;46;;97072;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.7832;9.93692;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.7832, 9.93692
31;1040903;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-04;Friedenstraße;46;;97072;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.7832;9.93692;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.7832, 9.93692
32;1040912;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-23;Crevennastraße;6;;97072;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.793653;9.94828;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.793653, 9.94828
33;1061565;Stadtwerke Würzburg AG;;In Betrieb;Schnellladeeinrichtung;2.0;225.0;01-01-18;Weingartenstr.;25;;97072;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.784738;9.935208;;Keine Beschränkung;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);225;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);225;;;;;;;;;;;;;;;;;;;49.784738, 9.935208
34;1067110;Kemal Yalcin;;In Betrieb;Normalladeeinrichtung;1.0;11.0;01-01-06;Königsberger Str.;18;;97072;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.774799;9.935305;;;Kostenlos;Keine Angabe;;;AC Typ 2 Steckdose;11;;;;;;;;;;;;;;;;;;;;;;;49.774799, 9.935305
35;1069304;vryon GmbH;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-06;Königsberger Str.;6;;97072;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.775444;9.936223;;;"Kreditkarte (NFC);Debitkarte (NFC)";Keine Angabe;;;AC Typ 2 Steckdose;22;;8FD5 BDE4 B76C 9336 483D 62D2 9A9F 02CF B8A6 719F E7D3 2152 541D 82A6 D66E 72D7 F0C6 D781 1AE1 3859 C6F3 9A86 0720 91A4;AC Typ 2 Steckdose;22;;332B 221B 8242 825D 02EA E3DE 4105 B028 2AB1 1B18 5241 AB6D 94BD 8E5E 2992 1044 2F90 2944 9DAB 6480 A3F4 6CB1 D225 51E1;;;;;;;;;;;;;;;;;49.775444, 9.936223
36;1074989;Evio Mobility GmbH;;In Betrieb;Normalladeeinrichtung;2.0;22.0;01-01-04;Scheffelstraße;6;;97072;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.781215;9.93759;;;"Kreditkarte (Lesegerät);Kreditkarte (NFC);Debitkarte (Lesegerät);Debitkarte (NFC);Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.781215, 9.93759
37;1080563;Meyer & Frey Rechtsanwälte (Einzelfirma);unfallfrey.de;In Betrieb;Normalladeeinrichtung;2.0;22.0;01-01-31;Friedrich-Ebert-Ring;2;;97072;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.792269;9.943399;;Nur für Kunden/Besucher;"Bargeld;Sonstige";Keine Angabe;;;AC Typ 2 Fahrzeugkupplung;11;;;AC Typ 2 Fahrzeugkupplung;22;;;;;;;;;;;;;;;;;;;49.792269, 9.943399
38;1080565;Meyer & Frey Rechtsanwälte (Einzelfirma);unfallfrey.de;In Betrieb;Normalladeeinrichtung;2.0;22.0;01-01-31;Friedrich-Ebert-Ring;2;;97072;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.792269;9.943399;;Nur für Kunden/Besucher;"Bargeld;Sonstige";Keine Angabe;;;AC Typ 2 Fahrzeugkupplung;11;;;AC Typ 2 Fahrzeugkupplung;22;;;;;;;;;;;;;;;;;;;49.792269, 9.943399
39;1103765;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-18;Weingartenstr.;1;;97072;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.786572;9.936317;;Keine Beschränkung;"RFID-Karte;Onlinezahlungsverfahren;Sonstige";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.786572, 9.936317
40;1120175;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-12;Ludwigkai;9;;97072;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.782048;9.929595;;Keine Beschränkung;"Kreditkarte (NFC);Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.782048, 9.929595
41;1040868;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;33.0;01-01-26;Leightonstraße;3;;97074;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.786808;9.979973;;;;Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.786808, 9.979973
42;1040871;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;33.0;01-01-13;Rottendorfer Str.;79;;97074;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.79073;9.972385;;;;Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.79073, 9.972385
43;1040876;Stadtwerke Würzburg AG;;In Betrieb;Schnellladeeinrichtung;2.0;300.0;01-01-21;Salvatorstraße;26;;97074;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.79161;9.99531;;;"Onlinezahlungsverfahren;RFID-Karte;Sonstige";Keine Angabe;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);300;;;DC Fahrzeugkupplung Typ Combo 2 (CCS);300;;;;;;;;;;;;;;;;;;;49.79161, 9.99531
44;1040892;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-27;Seuffertstraße;16;;97074;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.784155;9.945319;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.784155, 9.945319
45;1040894;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-05;Brettreichstraße;12;;97074;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.781738;9.948026;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.781738, 9.948026
46;1040895;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-05;Brettreichstraße;12;;97074;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.781738;9.948026;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.781738, 9.948026
47;1040897;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-05;Mozartstraße;10;;97074;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.784866;9.953968;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.784866, 9.953968
48;1040899;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-11;Jakob-Riedinger-Straße;8;;97074;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.783523;9.948161;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.783523, 9.948161
49;1040900;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-16;Cronthalstraße;11;;97074;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.775083;9.955834;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.775083, 9.955834
50;1040909;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;44.0;01-01-30;Magdalene-Schoch-Straße;5;;97074;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.7868;9.967915;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.7868, 9.967915
51;1040913;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;22.0;01-01-26;Leightonstraße;3a;;97074;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.786749;9.980488;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.786749, 9.980488
52;1040914;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;22.0;01-01-26;Leightonstraße;3a;;97074;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.786749;9.980488;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.786749, 9.980488
53;1040915;Stadtwerke Würzburg AG;;In Betrieb;Normalladeeinrichtung;2.0;22.0;01-01-26;Leightonstraße;3a;;97074;Würzburg;Kreisfreie Stadt Würzburg;Bayern;49.786749;9.980488;;;"Onlinezahlungsverfahren;RFID-Karte";Keine Angabe;;;AC Typ 2 Steckdose;22;;;AC Typ 2 Steckdose;22;;;;;;;;;;;;;;;;;;;49.786749, 9.980488
